date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:09:06	29011/29011	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/background/pattern-8.png	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/background/pattern-8.png	(from https://bitplex-global.co/)
07:09:06	79581/79581	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/resource/feature-1.jpg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/resource/feature-1.jpg	(from https://bitplex-global.co/)
07:09:06	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jul%202024%2006:09:05%20GMT	https://bitplex-global.co/services-single	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/services-single	(from https://bitplex-global.co/)
07:09:07	528250/528250	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/resource/image-2.jpg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/resource/image-2.jpg	(from https://bitplex-global.co/)
07:09:07	1834/1834	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/geotrust.png	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/geotrust.png	(from https://bitplex-global.co/)
07:09:08	1352/1352	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/trustguard.png	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/trustguard.png	(from https://bitplex-global.co/)
07:09:08	3728/3728	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/norton.png	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/norton.png	(from https://bitplex-global.co/)
07:09:08	487560/487560	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/background/1.jpg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/background/1.jpg	(from https://bitplex-global.co/)
07:09:08	2692/2692	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/mcafee.png	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/mcafee.png	(from https://bitplex-global.co/)
07:09:10	17586/17586	---MCZ	200	added ('OK')	application/javascript	etag:W/%22667d0265-44b2%22	https://www.smartsuppchat.com/loader.js?	C:/Users/Success%20Emmanuel/Desktop/bitcoin/www.smartsuppchat.com/loaderd41d.js	(from https://bitplex-global.co/)
07:09:10	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jul%202024%2006:09:09%20GMT	https://bitplex-global.co/%e2%80%9chttps://www.smartsupp.com%e2%80%9d	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/%e2%80%9chttps_/www.smartsupp.com%e2%80%9d	(from https://bitplex-global.co/)
07:09:11	97168/97168	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/js/jquery.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/js/jquery.js	(from https://bitplex-global.co/)
07:09:11	103736/103736	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/background/10.jpg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/background/10.jpg	(from https://bitplex-global.co/)
07:09:11	23651/23651	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:09:10%20GMT	https://bitplex-global.co/?a=firm	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/index52c3.html	(from https://bitplex-global.co/)
07:09:12	18703/18703	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:09:11%20GMT	https://bitplex-global.co/?a=rules	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/indexa972.html	(from https://bitplex-global.co/)
07:09:12	20498/20498	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/js/popper.min.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/js/popper.min.js	(from https://bitplex-global.co/)
07:09:12	21162/21162	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:09:11%20GMT	https://bitplex-global.co/?a=crypto_trading	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/index97dc.html	(from https://bitplex-global.co/)
07:09:12	19763/19763	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:09:11%20GMT	https://bitplex-global.co/?a=faq	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/index38cd.html	(from https://bitplex-global.co/)
07:09:12	37045/37045	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/js/bootstrap.min.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/js/bootstrap.min.js	(from https://bitplex-global.co/)
07:09:13	21354/21354	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:09:12%20GMT	https://bitplex-global.co/?a=binary_options	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/index50e8.html	(from https://bitplex-global.co/)
07:09:13	40547/40547	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/js/jquery.mCustomScrollbar.concat.min.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/js/jquery.mCustomScrollbar.concat.min.js	(from https://bitplex-global.co/)
07:09:13	17617/17617	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:09:12%20GMT	https://bitplex-global.co/?a=loan	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/index5015.html	(from https://bitplex-global.co/)
07:09:13	20177/20177	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:09:12%20GMT	https://bitplex-global.co/?a=retirement	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/index21d1.html	(from https://bitplex-global.co/)
07:09:13	21134/21134	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:09:12%20GMT	https://bitplex-global.co/?a=real_estate	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/index3665.html	(from https://bitplex-global.co/)
07:09:14	154104/154104	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/js/jquery.fancybox.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/js/jquery.fancybox.js	(from https://bitplex-global.co/)
07:09:14	4379/4379	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/js/appear.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/js/appear.js	(from https://bitplex-global.co/)
07:09:14	1086/1086	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/js/nav-tool.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/js/nav-tool.js	(from https://bitplex-global.co/)
07:09:15	52224/52224	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/js/mixitup.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/js/mixitup.js	(from https://bitplex-global.co/)
07:09:15	85303/85303	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/js/owl.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/js/owl.js	(from https://bitplex-global.co/)
07:09:15	6300/6300	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/js/wow.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/js/wow.js	(from https://bitplex-global.co/)
07:09:16	17103/17103	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/js/script.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/js/script.js	(from https://bitplex-global.co/)
07:09:16	1161/1161	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/js/color-settings.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/js/color-settings.js	(from https://bitplex-global.co/)
07:09:17	539425/539425	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/js/jquery-ui.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/js/jquery-ui.js	(from https://bitplex-global.co/)
07:09:17	28747/28747	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Feb%202023%2021:11:08%20GMT	https://bitplex-global.co/css/font-awesome.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/css/font-awesome.css	(from https://bitplex-global.co/css/style.css)
07:09:17	12767/12767	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Feb%202023%2021:11:08%20GMT	https://bitplex-global.co/css/flaticon.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/css/flaticon.css	(from https://bitplex-global.co/css/style.css)
07:09:18	79169/79169	---M-Z	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/css/animate.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/css/animate.css	(from https://bitplex-global.co/css/style.css)
07:09:18	19626/19626	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Feb%202023%2021:11:08%20GMT	https://bitplex-global.co/css/owl.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/css/owl.css	(from https://bitplex-global.co/css/style.css)
07:09:19	35982/35982	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Feb%202023%2021:11:08%20GMT	https://bitplex-global.co/css/jquery-ui.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/css/jquery-ui.css	(from https://bitplex-global.co/css/style.css)
07:09:19	12242/12242	---M-Z	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/css/custom-animate.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/css/custom-animate.css	(from https://bitplex-global.co/css/style.css)
07:09:19	13735/13735	---M-Z	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/css/jquery.fancybox.min.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/css/jquery.fancybox.min.css	(from https://bitplex-global.co/css/style.css)
07:09:20	772/772	---M-Z	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/css/jquery.bootstrap-touchspin.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/css/jquery.bootstrap-touchspin.css	(from https://bitplex-global.co/css/style.css)
07:09:20	42907/42907	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Feb%202023%2021:11:08%20GMT	https://bitplex-global.co/css/jquery.mCustomScrollbar.min.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/css/jquery.mCustomScrollbar.min.css	(from https://bitplex-global.co/css/style.css)
07:09:21	2644/2644	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/icons/preloader.svg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/icons/preloader.svg	(from https://bitplex-global.co/css/style.css)
07:09:22	45953/45953	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/icons/waves-shape.png	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/icons/waves-shape.png	(from https://bitplex-global.co/css/style.css)
07:09:22	111557/111557	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/background/pattern-2.png	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/background/pattern-2.png	(from https://bitplex-global.co/css/style.css)
07:09:23	39128/39128	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/background/pattern-4.jpg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/background/pattern-4.jpg	(from https://bitplex-global.co/css/style.css)
07:09:24	16410/16410	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/background/pattern-9.png	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/background/pattern-9.png	(from https://bitplex-global.co/css/style.css)
07:09:24	223313/223313	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/background/4.jpg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/background/4.jpg	(from https://bitplex-global.co/css/style.css)
07:09:24	131742/131742	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/main-slider/pattern-1.jpg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/main-slider/pattern-1.jpg	(from https://bitplex-global.co/css/style.css)
07:09:25	66339/66339	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/background/pattern-10.jpg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/background/pattern-10.jpg	(from https://bitplex-global.co/css/style.css)
07:09:26	18940/18940	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/background/pattern-13.jpg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/background/pattern-13.jpg	(from https://bitplex-global.co/css/style.css)
07:09:26	107585/107585	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/background/pattern-11.png	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/background/pattern-11.png	(from https://bitplex-global.co/css/style.css)
07:09:26	15057/15057	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/icons/tick.png	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/icons/tick.png	(from https://bitplex-global.co/css/color-switcher-design.css)
07:09:27	99191/99191	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/background/11.jpg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/background/11.jpg	(from https://bitplex-global.co/?a=about_us)
07:09:28	189987/189987	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/resource/introduction.jpg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/resource/introduction.jpg	(from https://bitplex-global.co/?a=about_us)
07:09:28	3619/3619	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/img/favicon.png	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/img/favicon.png	(from https://bitplex-global.co/?a=login)
07:09:28	345274/345274	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/img/trader_tools_banner.jpg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/img/trader_tools_banner.jpg	(from https://bitplex-global.co/?a=basic)
07:09:29	127343/127343	---M-Z	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/css/bootstrap.min.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/css/bootstrap.min.css	(from https://bitplex-global.co/?a=login)
07:09:29	83628/83628	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Feb%202023%2021:11:08%20GMT	https://bitplex-global.co/as/css/cube-portfolio.min.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/css/cube-portfolio.min.css	(from https://bitplex-global.co/?a=login)
07:09:29	2505/2505	---M-Z	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/css/slicknav.min.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/css/slicknav.min.css	(from https://bitplex-global.co/?a=login)
07:09:30	6134/6134	---M-Z	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/css/maginific-popup.min.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/css/maginific-popup.min.css	(from https://bitplex-global.co/?a=login)
07:09:30	12795/12795	---M-Z	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/css/jquery.fancybox.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/css/jquery.fancybox.css	(from https://bitplex-global.co/?a=login)
07:09:30	68606/68606	---M-Z	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/css/animate.min.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/css/animate.min.css	(from https://bitplex-global.co/?a=login)
07:09:31	26887/26887	---M-Z	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/css/animate-text.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/css/animate-text.css	(from https://bitplex-global.co/?a=login)
07:09:31	31015/31015	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Feb%202023%2021:11:08%20GMT	https://bitplex-global.co/as/css/font-awesome.min.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/css/font-awesome.min.css	(from https://bitplex-global.co/?a=login)
07:09:32	5855/5855	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Feb%202023%2021:11:08%20GMT	https://bitplex-global.co/as/css/owl.carousel.min.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/css/owl.carousel.min.css	(from https://bitplex-global.co/?a=login)
07:09:32	10680/10680	---M-Z	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/css/reset.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/css/reset.css	(from https://bitplex-global.co/?a=login)
07:09:33	59016/59016	---M-Z	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/style.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/style.css	(from https://bitplex-global.co/?a=login)
07:09:33	15849/15849	---M-Z	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/css/responsive.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/css/responsive.css	(from https://bitplex-global.co/?a=login)
07:09:34	6173/6173	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Feb%202023%2021:11:08%20GMT	https://bitplex-global.co/main.css	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/main.css	(from https://bitplex-global.co/?a=login)
07:09:34	16594/16594	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Feb%202023%2008:18:42%20GMT	https://bitplex-global.co/images/Avon.png	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/Avon.png	(from https://bitplex-global.co/?a=login)
07:09:35	17362/17362	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:09:34%20GMT	https://bitplex-global.co/?a=forgot_password	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/index8083.html	(from https://bitplex-global.co/?a=login)
